# wavelength[A] tau flux flux_error
7.464800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.465600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.466400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.467200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.468000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.468800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.469600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.470400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.471200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.472000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.472800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.473600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.474400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.475200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.476000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.476800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.477600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.478400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.479200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.480000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.480800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.481600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.482400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.483200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.484000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.484800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.485600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.486400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.487200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.488000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.488800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.489600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.490400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.491200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.492000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.492800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.493600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.494400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.495200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.496000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.496800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.497600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.498400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.499200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.500000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.500800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.501600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.502400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.503200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.504000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.504800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.505600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.506400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.507200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.508000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.508800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.509600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.510400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.511200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.512000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.512800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.513600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.514400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.515200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.516000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.516800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.517600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.518400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.519200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.520000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.520800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.521600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.522400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.523200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.524000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.524800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.525600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.526400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.527200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.528000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.528800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.529600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.530400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.531200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.532000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.532800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.533600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.534400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.535200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.536000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.536800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.537600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.538400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.539200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.540000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.540800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.541600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.542400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.543200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.544000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.544800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.545600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.546400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.547200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.548000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.548800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.549600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.550400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.551200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.552000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.552800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.553600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.554400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.555200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.556000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.556800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.557600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.558400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.559200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.560000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.560800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.561600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.562400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.563200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.564000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.564800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.565600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.566400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.567200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.568000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.568800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.569600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.570400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.571200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.572000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.572800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.573600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.574400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.575200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.576000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.576800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.577600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.578400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.579200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.580000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.580800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.581600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.582400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.583200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.584000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.584800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.585600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.586400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.587200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.588000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.588800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.589600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.590400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.591200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.592000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.592800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.593600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.594400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.595200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.596000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.596800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.597600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.598400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.599200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.600000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.600800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.601600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.602400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.603200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.604000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.604800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.605600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.606400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.607200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.608000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.608800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.609600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.610400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.611200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.612000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.612800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.613600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.614400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.615200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.616000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.616800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.617600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.618400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.619200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.620000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.620800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.621600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.622400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.623200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.624000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.624800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.625600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.626400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.627200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.628000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.628800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.629600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.630400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.631200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.632000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.632800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.633600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.634400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.635200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.636000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.636800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.637600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.638400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.639200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.640000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.640800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.641600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.642400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.643200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.644000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.644800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.645600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.646400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.647200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.648000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.648800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.649600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.650400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.651200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.652000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.652800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.653600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.654400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.655200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.656000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.656800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.657600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.658400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.659200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.660000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.660800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.661600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.662400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.663200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.664000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.664800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.665600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.666400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.667200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.668000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.668800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.669600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.670400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.671200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.672000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.672800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.673600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.674400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.675200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.676000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.676800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.677600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.678400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.679200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.680000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.680800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.681600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.682400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.683200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.684000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.684800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.685600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.686400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.687200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.688000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.688800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.689600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.690400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.691200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.692000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.692800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.693600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.694400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.695200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.696000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.696800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.697600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.698400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.699200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.700000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.700800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.701600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.702400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.703200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.704000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.704800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.705600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.706400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.707200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.708000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.708800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.709600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.710400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.711200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.712000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.712800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.713600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.714400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.715200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.716000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.716800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.717600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.718400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.719200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.720000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.720800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.721600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.722400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.723200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.724000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.724800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.725600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.726400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.727200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.728000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.728800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.729600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.730400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.731200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.732000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.732800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.733600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.734400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.735200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.736000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.736800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.737600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.738400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.739200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.740000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.740800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.741600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.742400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.743200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.744000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.744800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.745600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.746400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.747200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.748000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.748800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.749600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.750400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.751200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.752000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.752800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.753600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.754400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.755200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.756000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.756800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.757600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.758400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.759200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.760000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.760800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.761600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.762400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.763200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.764000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.764800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.765600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.766400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.767200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.768000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.768800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.769600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.770400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.771200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.772000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.772800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.773600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.774400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.775200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.776000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.776800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.777600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.778400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.779200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.780000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.780800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.781600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.782400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.783200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.784000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.784800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.785600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.786400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.787200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.788000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.788800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.789600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.790400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.791200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.792000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.792800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.793600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.794400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.795200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.796000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.796800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.797600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.798400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.799200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.800000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.800800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.801600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.802400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.803200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.804000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.804800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.805600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.806400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.807200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.808000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.808800e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.809600e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.810400e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.811200e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.812000e+03 0.000000e+00 1.000000e+00 1.000000e-01
7.812800e+03 0.000000e+00 1.000000e+00 1.000000e-01
